"Mcbsno","TransactionId","TrNo","Family","Model","WC","Start","Log","Fis","FisRewk","LogStatus","DimmNo","ErrSteps","LogStarttime","LogEndtime","OpId","Fixture","ResExpT"
VC64RT8028,VC64RT8028_20_2026-05-06 18:27:19.044660,1,HOPPER,1395H3289356,20,Start,Log,NoData,,ABORTED,BIOS=C21i_0212M50IEC,95.Everglades sel clear by coap (process-plan-aborted) ,2026-05-06 18:27:08.917,2026-05-06 18:44:05.891,2501446,020EWR39,
VC64RT8106,VC64RT8106_20_2026-05-06 18:27:14.768242,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:27:01.538,2026-05-06 19:01:02.233,2501446,020EWR41,2027
VF64RTAAU1,VF64RTAAU1_20_2026-05-06 18:27:02.548132,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:26:44.423,2026-05-06 18:45:21.950,2501446,020EWR19,1099
VF64RTAB1W,VF64RTAB1W_20_2026-05-06 18:25:59.091228,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:25:49.936,2026-05-06 18:44:58.929,2501446,020EWR02,1139
VC64RT8034,VC64RT8034_20_2026-05-06 18:24:53.811234,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:24:42.624,2026-05-06 18:44:41.513,2501446,020EWR48,1187
VF64RTAAVE,VF64RTAAVE_20_2026-05-06 18:22:57.024010,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:22:47.929,2026-05-06 18:41:46.583,2501446,020EWR01,1129
VC64RT8386,VC64RT8386_20_2026-05-06 18:22:50.387798,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:22:34.251,2026-05-06 18:43:10.677,2501446,020EWR36,1220
VC64RT8089,VC64RT8089_20_2026-05-06 18:22:39.158375,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:22:28.044,2026-05-06 18:41:16.364,2501446,020EWR15,1117
VF64RTAAWW,VF64RTAAWW_20_2026-05-06 18:22:23.804205,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:22:16.607,2026-05-06 18:42:58.719,2501446,020EWR13,1234
VF64RTAAVD,VF64RTAAVD_20_2026-05-06 18:21:28.965547,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:21:21.821,2026-05-06 18:40:19.272,2501446,020EWR23,1130
VC64RT8043,VC64RT8043_20_2026-05-06 18:21:27.708697,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:21:14.497,2026-05-06 18:41:51.254,2501446,020EWR35,1223
VC64RT8147,VC64RT8147_20_2026-05-06 18:21:20.371061,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:21:04.235,2026-05-06 18:41:44.175,2501446,020EWR25,1223
VF64RTAAUJ,VF64RTAAUJ_20_2026-05-06 18:19:54.900277,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:19:50.779,2026-05-06 18:39:10.437,2501446,020EWR20,1155
VF64RTAB1E,VF64RTAB1E_20_2026-05-06 18:19:11.743081,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:19:03.619,2026-05-06 18:38:18.786,2501446,020EWR18,1147
VC64RT8209,VC64RT8209_20_2026-05-06 18:18:19.275154,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:18:11.184,2026-05-06 18:37:25.494,2501446,020EWR06,1146
VF64RTAAUN,VF64RTAAUN_20_2026-05-06 18:17:53.206966,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:17:46.999,2026-05-06 18:37:01.145,2501446,020EWR46,1148
VC64RT8092,VC64RT8092_20_2026-05-06 18:17:42.016767,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:17:33.911,2026-05-06 18:36:15.976,2501446,020EWR05,1113
VC64RT8207,VC64RT8207_20_2026-05-06 18:16:58.837175,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:16:52.695,2026-05-06 18:37:10.692,2501446,020EWR29,1211
VF64RTAAV7,VF64RTAAV7_20_2026-05-06 18:15:42.761047,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:15:27.598,2026-05-06 18:35:30.875,2501446,020EWR45,1188
VF64RTA4RH,VF64RTA4RH_20_2026-05-06 18:15:12.001879,1,HOPPER,1395H3289357,20,Start,NoData,NoData,,NoData,,,,,2501446,020EWR05,
VF64RTAAVI,VF64RTAAVI_20_2026-05-06 18:14:58.770921,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:14:42.633,2026-05-06 18:35:10.022,2501446,020EWR28,1211
VC64RT8104,VC64RT8104_20_2026-05-06 18:14:55.101485,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:14:43.875,2026-05-06 18:33:42.589,2501446,020EWR09,1127
VF64RTAAUO,VF64RTAAUO_20_2026-05-06 18:13:48.459844,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:13:41.327,2026-05-06 18:33:59.419,2501446,020EWR40,1210
VF64RTAAXX,VF64RTAAXX_20_2026-05-06 18:12:12.149356,3,HOPPER,1395H3289357,20,Start,NoData,NoData,,NoData,BIOS=C21i_0212M50IEC,,,,2501446,020EWR03,
VC64RT8148,VC64RT8148_20_2026-05-06 18:11:59.962210,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:11:52.839,2026-05-06 18:30:16.761,2501446,020EWR04,1096
VF64RTAAUM,VF64RTAAUM_20_2026-05-06 18:11:58.980317,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:11:47.837,2026-05-06 18:30:32.493,2501446,020EWR33,1113
VF64RTAAUH,VF64RTAAUH_20_2026-05-06 18:11:54.828717,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:11:43.717,2026-05-06 18:31:45.946,2501446,020EWR32,1191
VC64RT8035,VC64RT8035_20_2026-05-06 18:11:28.835346,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:10:41.687,2026-05-06 18:31:03.446,2501446,020EWR37,1174
VC64RT8045,VC64RT8045_20_2026-05-06 18:10:49.335656,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:10:45.215,2026-05-06 18:31:03.994,2501446,020EWR27,1214
VF64RTAAV5,VF64RTAAV5_20_2026-05-06 18:10:48.770597,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:10:36.638,2026-05-06 18:29:51.526,2501446,020EWR14,1142
VF64RTAAU5,VF64RTAAU5_20_2026-05-06 18:10:48.093516,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:10:41.004,2026-05-06 18:29:32.907,2501446,020EWR16,1124
VF64RTAAUF,VF64RTAAUF_20_2026-05-06 18:09:58.597800,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:09:51.463,2026-05-06 18:30:11.220,2501446,020EWR31,1212
VF64RTAAUI,VF64RTAAUI_20_2026-05-06 18:09:50.094251,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:09:33.950,2026-05-06 18:28:35.006,2501446,020EWR21,1124
VC64RT8053,VC64RT8053_20_2026-05-06 18:08:39.810013,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:08:20.675,2026-05-06 18:28:13.846,2501446,020EWR34,1174
VF64RTAAU9,VF64RTAAU9_20_2026-05-06 18:08:04.795717,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:07:53.692,2026-05-06 18:29:20.958,2501446,020EWR44,1276
VF64RTAAW1,VF64RTAAW1_20_2026-05-06 18:08:04.694153,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:07:57.586,2026-05-06 18:26:53.053,2501446,020EWR17,1128
VF64RTAAVF,VF64RTAAVF_20_2026-05-06 18:07:12.721816,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:07:02.604,2026-05-06 18:25:47.930,2501446,020EWR10,1115
VC64RT8244,VC64RT8244_20_2026-05-06 18:06:54.771078,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:06:47.674,2026-05-06 18:25:26.292,2501446,020EWR19,1111
VC64RT8121,VC64RT8121_20_2026-05-06 18:05:25.849595,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:05:17.720,2026-05-06 18:23:59.557,2501446,020EWR02,1113
VF64RTAAU4,VF64RTAAU4_20_2026-05-06 18:05:22.342752,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:05:05.116,2026-05-06 18:25:24.936,2501446,020EWR38,1202
VF64RTAAUG,VF64RTAAUG_20_2026-05-06 18:05:08.652193,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:05:00.537,2026-05-06 18:23:41.354,2501446,020EWR07,1112
VF64RTAAWL,VF64RTAAWL_20_2026-05-06 18:04:25.014907,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:04:18.884,2026-05-06 18:29:20.697,2501446,020EWR24,1495
VF64RTAAVB,VF64RTAAVB_20_2026-05-06 18:03:31.980522,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:02:59.789,2026-05-06 18:22:01.612,2501446,020EWR12,1109
VF64RTAAUC,VF64RTAAUC_20_2026-05-06 18:03:04.813667,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:02:56.655,2026-05-06 18:23:12.611,2501446,020EWR47,1207
VF64RTAAVA,VF64RTAAVA_20_2026-05-06 18:02:25.462559,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:02:11.370,2026-05-06 18:21:07.849,2501446,020EWR01,1122
VC64RT8046,VC64RT8046_20_2026-05-06 18:00:49.441079,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 18:00:43.304,2026-05-06 18:19:18.565,2501446,020EWR13,1109
VF64RTAAUD,VF64RTAAUD_20_2026-05-06 17:59:46.296833,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:59:39.154,2026-05-06 18:24:58.450,2501446,020EWR41,1512
VC64RT8058,VC64RT8058_20_2026-05-06 17:59:19.573305,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:58:56.333,2026-05-06 18:20:13.070,2501446,020EWR36,1253
VF64RTABZ2,VF64RTABZ2_20_2026-05-06 17:59:08.603387,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:58:57.402,2026-05-06 18:19:10.633,2501446,020EWR39,1202
VF64RTAAYZ,VF64RTAAYZ_20_2026-05-06 17:58:06.929595,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:57:59.711,2026-05-06 18:17:16.377,2501446,020EWR18,1149
VC64RT8050,VC64RT8050_20_2026-05-06 17:58:04.690329,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:57:49.509,2026-05-06 18:16:41.472,2501446,020EWR06,1116
VF64RTAAVC,VF64RTAAVC_20_2026-05-06 17:57:53.211779,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:57:38.057,2026-05-06 18:17:05.835,2501446,020EWR23,1152
VF64RTABO9,VF64RTABO9_20_2026-05-06 17:57:45.574483,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:57:38.437,2026-05-06 18:19:38.947,2501446,020EWR30,1313
VF64RTAAV8,VF64RTAAV8_20_2026-05-06 17:57:29.368600,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:57:25.217,2026-05-06 18:16:31.124,2501446,020EWR46,1141
VF64RTAAVL,VF64RTAAVL_20_2026-05-06 17:57:15.396134,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:57:02.128,2026-05-06 18:16:05.632,2501446,020EWR15,1130
VC64RT8048,VC64RT8048_20_2026-05-06 17:56:59.660717,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:56:44.528,2026-05-06 18:17:40.952,2501446,020EWR35,1241
VF64RTAB6Z,VF64RTAB6Z_20_2026-05-06 17:55:54.001064,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:55:40.789,2026-05-06 18:15:07.834,2501446,020EWR20,1153
VF64RTAB1L,VF64RTAB1L_20_2026-05-06 17:55:07.445649,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:54:58.306,2026-05-06 18:15:03.038,2501446,020EWR29,1195
VC64RT8033,VC64RT8033_20_2026-05-06 17:54:37.721878,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:54:24.520,2026-05-06 18:13:31.028,2501446,020EWR09,1133
VC64RT8388,VC64RT8388_20_2026-05-06 17:54:19.824703,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:54:00.675,2026-05-06 18:18:31.660,2501446,020EWR25,1451
VC64RT8111,VC64RT8111_20_2026-05-06 17:53:59.102137,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:53:52.981,2026-05-06 18:13:37.137,2501446,020EWR28,1178
VC64RT8067,VC64RT8067_20_2026-05-06 17:51:41.911278,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:51:19.756,2026-05-06 18:10:20.767,2501446,020EWR33,1118
VC64RT8047,VC64RT8047_20_2026-05-06 17:51:10.565600,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:51:00.457,2026-05-06 18:09:51.910,2501446,020EWR04,1121
VC64RT8402,VC64RT8402_20_2026-05-06 17:50:52.773991,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:50:42.655,2026-05-06 18:10:44.679,2501446,020EWR32,1191
VC64RT8383,VC64RT8383_20_2026-05-06 17:49:49.104725,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:49:39.996,2026-05-06 18:08:19.248,2501446,020EWR03,1110
VC64RT8044,VC64RT8044_20_2026-05-06 17:49:24.554597,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:49:16.340,2026-05-06 18:08:03.325,2501446,020EWR16,1118
VC64RT8083,VC64RT8083_20_2026-05-06 17:49:06.371493,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:48:52.157,2026-05-06 18:08:01.742,2501446,020EWR14,1135
VF64RTAB6A,VF64RTAB6A_20_2026-05-06 17:49:04.443147,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:48:58.321,2026-05-06 18:09:28.558,2501446,020EWR27,1224
VC64RT8063,VC64RT8063_20_2026-05-06 17:48:42.701329,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:48:34.549,2026-05-06 18:07:27.565,2501446,020EWR21,1124
VF64RTAAVX,VF64RTAAVX_20_2026-05-06 17:48:04.436956,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:47:56.222,2026-05-06 18:08:04.785,2501446,020EWR31,1200
VF64RTAAW9,VF64RTAAW9_20_2026-05-06 17:47:01.351877,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:46:50.137,2026-05-06 18:06:35.093,2501446,020EWR48,1173
VC64RT8184,VC64RT8184_20_2026-05-06 17:46:55.387017,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:46:37.277,2026-05-06 18:05:42.899,2501446,020EWR19,1127
VF64RTAAZ3,VF64RTAAZ3_20_2026-05-06 17:45:21.672001,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:45:12.459,2026-05-06 18:05:27.044,2501446,020EWR40,1205
VF64RTAB6J,VF64RTAB6J_20_2026-05-06 17:45:12.722067,2,HOPPER,1395H3289357,20,Start,Log,1,2,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:44:58.625,2026-05-06 18:04:05.607,2501446,020EWR10,1132
VC64RT8049,VC64RT8049_20_2026-05-06 17:44:15.943420,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:44:09.850,2026-05-06 18:05:16.011,2501446,020EWR44,1260
VC64RT8057,VC64RT8057_20_2026-05-06 17:43:40.720546,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:43:29.558,2026-05-06 18:02:27.367,2501446,020EWR07,1126
VC64RT8080,VC64RT8080_20_2026-05-06 17:42:57.990493,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:42:46.806,2026-05-06 18:02:40.206,2501446,020EWR37,1182
VC64RT8060,VC64RT8060_20_2026-05-06 17:42:18.480625,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:42:08.353,2026-05-06 18:00:45.867,2501446,020EWR12,1107
VF64RTAB0T,VF64RTAB0T_20_2026-05-06 17:38:51.293281,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:38:46.145,2026-05-06 17:57:14.493,2501446,020EWR13,1103
VF64RTAAVN,VF64RTAAVN_20_2026-05-06 17:37:37.315464,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:37:26.190,2026-05-06 17:57:36.767,2501446,020EWR45,1199
VF64RTAAVQ,VF64RTAAVQ_20_2026-05-06 17:37:04.886002,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:36:56.775,2026-05-06 17:55:49.878,2501446,020EWR01,1125
VF64RTA8T1,VF64RTA8T1_20_2026-05-06 17:36:55.053232,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:36:49.920,2026-05-06 17:56:10.267,2501446,020EWR46,1155
VC64RT8105,VC64RT8105_20_2026-05-06 17:36:14.617830,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:35:57.470,2026-05-06 17:56:37.922,2501446,020EWR36,1223
VC64RT8064,VC64RT8064_20_2026-05-06 17:35:42.294627,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:35:36.202,2026-05-06 17:55:43.617,2501446,020EWR47,1201
VF64RTABM8,VF64RTABM8_20_2026-05-06 17:34:44.665435,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:34:36.451,2026-05-06 18:00:51.155,2501446,020EWR24,1566
VF64RTAB5U,VF64RTAB5U_20_2026-05-06 17:34:16.632321,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:34:05.527,2026-05-06 17:54:24.882,2501446,020EWR38,1208
VC64RT8051,VC64RT8051_20_2026-05-06 17:33:52.787301,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:33:44.574,2026-05-06 17:52:29.818,2501446,020EWR09,1117
VF64RTAAVR,VF64RTAAVR_20_2026-05-06 17:32:19.574583,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:32:13.440,2026-05-06 17:52:57.483,2501446,020EWR35,1237
VC64RT8061,VC64RT8061_20_2026-05-06 17:32:12.231079,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:32:05.077,2026-05-06 17:52:05.090,2501446,020EWR30,1192
VC64RT8056,VC64RT8056_20_2026-05-06 17:31:29.602376,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:31:19.505,2026-05-06 17:50:12.630,2501446,020EWR15,1123
VF64RTAAVH,VF64RTAAVH_20_2026-05-06 17:31:15.999496,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:30:54.889,2026-05-06 17:49:55.678,2501446,020EWR06,1119
VF64RTAAWM,VF64RTAAWM_20_2026-05-06 17:31:08.088760,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:30:51.941,2026-05-06 17:51:19.706,2501446,020EWR25,1211
VC64RT8054,VC64RT8054_20_2026-05-06 17:30:40.964021,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:30:33.788,2026-05-06 17:50:31.348,2501446,020EWR41,1190
VC64RT8460,VC64RT8460_20_2026-05-06 17:29:47.925477,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:29:42.803,2026-05-06 17:49:50.465,2501446,020EWR39,1202
VC64RT8065,VC64RT8065_20_2026-05-06 17:29:18.356250,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:29:05.243,2026-05-06 17:48:07.475,2501446,020EWR03,1129
VC64RT5874,VC64RT5874_20_2026-05-06 17:28:57.223330,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:28:48.088,2026-05-06 17:49:09.618,2501446,020EWR32,1212
VC64RT8097,VC64RT8097_20_2026-05-06 17:28:24.919240,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:28:07.777,2026-05-06 17:46:57.909,2501446,020EWR33,1113
VF64RTAAVV,VF64RTAAVV_20_2026-05-06 17:28:07.593448,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:28:00.477,2026-05-06 17:48:05.604,2501446,020EWR27,1198
VC64RT8062,VC64RT8062_20_2026-05-06 17:27:50.895724,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:27:38.737,2026-05-06 17:46:58.541,2501446,020EWR18,1147
EW64RT6096,EW64RT6096_20_2026-05-06 17:27:10.860216,1,HOPPER,1395H3289350,20,Start,Log,1,2,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:27:03.741,2026-05-06 17:44:38.027,2501446,020EWR16,1047
VF64RTABVG,VF64RTABVG_20_2026-05-06 17:27:01.529573,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:26:50.426,2026-05-06 17:46:04.779,2501446,020EWR21,1143
VC64RT8116,VC64RT8116_20_2026-05-06 17:26:39.294188,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:26:18.141,2026-05-06 17:45:49.603,2501446,020EWR14,1150
VC64RT8100,VC64RT8100_20_2026-05-06 17:26:27.628911,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:26:21.503,2026-05-06 17:46:36.786,2501446,020EWR31,1209
VC64RT8101,VC64RT8101_20_2026-05-06 17:25:47.844696,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:25:41.718,2026-05-06 17:45:56.724,2501446,020EWR28,1208
VF64RTAAW7,VF64RTAAW7_20_2026-05-06 17:25:19.964976,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:25:12.792,2026-05-06 17:43:41.413,2501446,020EWR19,1101
VC64RT8055,VC64RT8055_20_2026-05-06 17:22:51.434869,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:22:40.252,2026-05-06 17:42:58.332,2501446,020EWR34,1206
VF64RTAAWE,VF64RTAAWE_20_2026-05-06 17:21:43.414450,1,HOPPER,1395H3289357,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:21:32.242,2026-05-06 17:40:23.973,2501446,020EWR10,1120
VC64RT8082,VC64RT8082_20_2026-05-06 17:21:11.261379,1,HOPPER,1395H3289356,20,Start,Log,1,1,PASSED,BIOS=C21i_0212M50IEC,,2026-05-06 17:21:05.097,2026-05-06 17:39:45.967,2501446,020EWR23,1114
